scan_name,sideband_ratio,sideband_fraction_total,eom_offset_kHz,blue_detuning_MHz,cooling_total_intensity_mW_cm2,n_fock,n_ss,pe_ss,scattering_rate_kHz,total_scattering_rate_kHz,scattering_rate_hz,scatter_hz_per_asymptotic_quantum,p_top,p_tail_last2,delta_phi_pol_pi,solver_used,runtime_s
sideband_ratio,0.16,0.13793103448275865,8.5,40.0,4.0,6,0.17541475522053024,0.00010726124491273515,3.8751680988765598,3.8751680988765598,3875.1680988765597,4699.536067872461,0.0007939995577122523,0.003076510964030247,13.678845336396021,direct(w=auto),33.17065630000434
sideband_ratio,0.17,0.1452991452991453,8.5,40.0,4.0,6,0.17439253568941768,0.00011110236506470788,4.0139412996629815,4.0139412996629815,4013.9412996629817,4861.803548511755,0.0008026571688658146,0.003100752988365608,13.678845336396021,direct(w=auto),26.401329300002544
sideband_ratio,0.18,0.15254237288135594,8.5,40.0,4.0,6,0.1732008988222175,0.0001146032584564743,4.140422680709587,4.140422680709587,4140.422680709587,5007.773562902426,0.0008089968450904667,0.003117361074400163,13.678845336396021,direct(w=auto),34.238037499999336
sideband_ratio,0.19,0.1596638655462185,8.5,40.0,4.0,6,0.17187120840352246,0.00011778230147731633,4.255276150006404,4.255276150006404,4255.276150006404,5138.423145273125,0.0008133682480791816,0.0031274573522961984,13.678845336396021,direct(w=auto),30.825096200002008
sideband_ratio,0.2,0.16666666666666669,8.5,40.0,4.0,6,0.17043473241469184,0.00012066095351368993,4.3592769990381,4.3592769990381,4359.276999038099,5254.893339166727,0.0008160942783047023,0.003132097603656417,13.678845336396021,direct(w=auto),34.66001260000485
sideband_ratio,0.21,0.17355371900826447,8.5,40.0,4.0,6,0.1689213956149131,0.00012326261881208899,4.453270783806424,4.453270783806424,4453.270783806424,5358.423090558792,0.0008174695755908736,0.003132260057036757,13.678845336396021,direct(w=auto),35.17695310000272
sideband_ratio,0.22,0.18032786885245902,8.5,40.0,4.0,6,0.16735885392775074,0.00012561159207080284,4.538135230836549,4.538135230836549,4538.1352308365485,5450.289422092491,0.0008177595922340743,0.0031288362719988473,13.678845336396021,direct(w=auto),36.18597260000388
sideband_ratio,0.23,0.1869918699186992,8.5,40.0,4.0,6,0.16577189139001144,0.00012773215832780524,4.614747717642714,4.614747717642714,4614.747717642714,5531.7576451984105,0.0008172004177428811,0.0031226254366316765,13.678845336396021,direct(w=auto),35.13101960000495
sideband_ratio,0.24,0.1935483870967742,8.5,40.0,4.0,6,0.16418211732135168,0.0001296478829183338,4.683959620091631,4.683959620091631,4683.959620091631,5604.043317523155,0.0008159994619206001,0.003114333021351448,13.678845336396021,direct(w=auto),34.62568630000169
sideband_ratio,0.25,0.2,8.5,40.0,4.0,6,0.16260791676272365,0.00013138109802133158,4.746577762190322,4.746577762190322,4746.577762190322,5668.2859286661915,0.0008143369268998993,0.0031045736514754055,13.678845336396021,direct(w=auto),34.383413200004725
sideband_ratio,0.26,0.20634920634920637,8.5,40.0,4.0,6,0.161064588892384,0.0001329525701875961,4.803352404438182,4.803352404438182,4803.352404438182,5725.533027741063,0.000812367858098462,0.0030938771014765816,13.678845336396021,direct(w=auto),34.615789999996196
sideband_ratio,0.27,0.2125984251968504,8.5,40.0,4.0,6,0.15956460454522728,0.00013438131989395024,4.85497072462314,4.85497072462314,4854.97072462314,5776.732811206791,0.0008102245175828541,0.0030826959442354428,13.678845336396021,direct(w=auto),34.819233299996995
sideband_ratio,0.28,0.21875000000000003,8.5,40.0,4.0,6,0.1581179224569809,0.00013568455898932646,4.902054557854048,4.902054557854048,4902.054557854048,5822.733003368347,0.0008080188184373821,0.003071413426441733,13.678845336396021,direct(w=auto),35.05963239999983
sideband_ratio,0.29,0.22480620155038758,8.5,40.0,4.0,6,0.1567323178885249,0.00013687771267483046,4.9451611906633515,4.9451611906633515,4945.161190663352,5864.284017479553,0.0008058445765662935,0.0030603504070027873,13.678845336396021,direct(w=auto),34.1940625999996
sideband_ratio,0.3,0.23076923076923075,8.5,40.0,4.0,6,0.15541369279365402,0.00013797449696671883,4.984786159613996,4.984786159613996,4984.7861596139965,5902.044725425714,0.0008037794151540419,0.0030497707728354547,13.678845336396021,direct(w=auto),34.104087500003516
sideband_ratio,0.35,0.25925925925925924,8.5,40.0,4.0,6,0.1499327588506684,0.0001423881453613556,5.144243841393368,5.144243841393368,5144.243841393368,6051.57285491687,0.0007968727452259559,0.003009990104670096,13.678845336396021,direct(w=auto),35.3048570999963
sideband_ratio,0.4,0.28571428571428575,8.5,40.0,4.0,6,0.146329902806308,0.00014567767867694167,5.2630891389201855,5.2630891389201855,5263.089138920185,6165.249498865866,0.0007978938129910548,0.0029990433215719686,13.678845336396021,direct(w=auto),34.56986809999944
sideband_ratio,0.5,0.3333333333333333,8.5,40.0,4.0,6,0.14359518831006926,0.00015051114792268523,5.437714240868657,5.437714240868657,5437.714240868657,6349.467175620483,0.0008240678662341294,0.0030631263618151757,13.678845336396021,direct(w=auto),35.0736623000048
sideband_ratio,0.6,0.37499999999999994,8.5,40.0,4.0,6,0.1441540707660057,0.00015358190723703706,5.548655602252124,5.548655602252124,5548.655602252124,6483.2412151779745,0.0008714558387826602,0.0032011359149108657,13.678845336396021,direct(w=auto),34.78380630000174
