blue_detuning_MHz,t_s,t_ms,P0,P1,P2
20.0,0.8460575719649562,846.0575719649562,0.05478351035658683,0.9452092057709224,7.283872503843197e-06
20.0,0.8485607008760951,848.5607008760951,0.05447318267408735,0.9455201503474852,6.6669784412927785e-06
20.0,0.851063829787234,851.063829787234,0.054166023544112284,0.945826320477576,7.655978324970442e-06
20.0,0.853566958698373,853.5669586983729,0.053862000614229334,0.9461298242113022,8.175174480877607e-06
20.0,0.8560700876095119,856.0700876095119,0.05356108186287444,0.9464301256373715,8.79249976753973e-06
20.0,0.8585732165206509,858.5732165206509,0.05326323559507079,0.9467284652337125,8.299171231131807e-06
20.0,0.8610763454317898,861.0763454317898,0.05296843043989569,0.9470239418507983,7.627709321684125e-06
20.0,0.8635794743429287,863.5794743429287,0.05267663534669158,0.9473158699347753,7.494718549024114e-06
20.0,0.8660826032540676,866.0826032540676,0.05238781958170261,0.9476042352199133,7.945198399997807e-06
20.0,0.8685857321652065,868.5857321652065,0.05210195272486428,0.9478895628575755,8.484417576555838e-06
20.0,0.8710888610763454,871.0888610763454,0.051819004666628074,0.9481727786337814,8.216699606915605e-06
20.0,0.8735919899874843,873.5919899874843,0.05153894560528563,0.948452795609438,8.258785294112486e-06
20.0,0.8760951188986233,876.0951188986234,0.05126174604297002,0.9487307016998066,7.552257241822326e-06
20.0,0.8785982478097623,878.5982478097623,0.05098737678334444,0.9490058849865106,6.73823016301097e-06
20.0,0.8811013767209012,881.1013767209012,0.05071580892850478,0.94927614162849,8.04944302335766e-06
20.0,0.8836045056320401,883.6045056320401,0.05044701387471257,0.9495436336957518,9.352429554956378e-06
20.0,0.886107634543179,886.107634543179,0.0501809633103993,0.9498099369610882,9.099728531581076e-06
20.0,0.8886107634543179,888.6107634543179,0.049917629213512116,0.9500744444340742,7.92635243277457e-06
20.0,0.8911138923654568,891.1138923654568,0.04965698384828768,0.9503357048042969,7.311347435017322e-06
20.0,0.8936170212765958,893.6170212765958,0.049398999761943,0.9505933096115418,7.690626533492372e-06
20.0,0.8961201501877347,896.1201501877347,0.04914364978181309,0.9508477539670911,8.596251114912056e-06
20.0,0.8986232790988736,898.6232790988736,0.048890907012729225,0.9510992638960709,9.829091218532204e-06
20.0,0.9011264080100125,901.1264080100125,0.048640744833408175,0.9513515856720709,7.669494539511886e-06
20.0,0.9036295369211514,903.6295369211515,0.048393136896044985,0.9516003154161898,6.547687783899781e-06
20.0,0.9061326658322904,906.1326658322904,0.04814805712118334,0.9518443638923578,7.5789864778533736e-06
20.0,0.9086357947434293,908.6357947434293,0.04790547969491737,0.9520862082051326,8.312099968411735e-06
20.0,0.9111389236545683,911.1389236545683,0.04766537906738836,0.9523259691953851,8.651737244839795e-06
20.0,0.9136420525657072,913.6420525657072,0.04742772994949391,0.9525643343431206,7.935707402866317e-06
20.0,0.9161451814768461,916.1451814768461,0.047192507310640334,0.9528005318282733,6.960861102843416e-06
20.0,0.918648310387985,918.648310387985,0.0469596863758426,0.9530336135590496,6.7000651238462e-06
20.0,0.9211514392991239,921.1514392991239,0.04672924262293821,0.9532633168016471,7.44057543059102e-06
20.0,0.9236545682102628,923.6545682102628,0.04650115177999046,0.9534901305883111,8.717631713853278e-06
20.0,0.9261576971214017,926.1576971214017,0.04627538982251444,0.9537163550685258,8.255108975729548e-06
20.0,0.9286608260325407,928.6608260325407,0.046051932972180326,0.9539400945851711,7.972442665524657e-06
20.0,0.9311639549436797,931.1639549436796,0.045830757692986064,0.9541616989265556,7.543380474673864e-06
20.0,0.9336670838548186,933.6670838548185,0.04561184068946043,0.9543804422995965,7.7170109586365e-06
20.0,0.9361702127659575,936.1702127659574,0.045395158903786856,0.9545965804833364,8.260612891987913e-06
